servreqid,text,id,label,newlabel,newid
227148028," Illegal Encampment on the West side of the Western and Blanchard intersection. These two tents have been here for months and they are completely blocking the sidewalk. My friend, who is disabled and in a wheelchair had to go over the curb and into the street to get around. This is unacceptable, please make the sidewalk accessible to everyone. The occupants of these tents also have what is probably a stolen bicycle in their possession.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
233883820, Unauthorized camping -Garbage,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
212504335, Tent,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
210998316,Sorry pics are not great. ,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
203533398, Illegal camping in Gilman play field at 932 Northwest 54th 98107. Tents just west of the tennis courts. I reported this problem 5 days ago but your website says closed. 18-00246028. The campers are still there.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
237279135, A giant brand new tent has shown up on the sidewalk. Where does a drug vagrant from Florida get a brand new tent and why do they have a right to destroy our neighborhood and city?,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
217589315," Homeless encampment, multiple RVs",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
235374542, Illegal camping in park. Wife feels unsafe.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
206608092, Illegal tent camping in Green Lake Park east of Aurora Ave N on west side of lake. At least three tents as of this morning.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
200422495, Homeless encampment,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
212678898, The encampment is getting out of control. The bums are harassing people trying to use the park.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
198428033, Homeless camping out,SPD-Parking Enforcement,4,1,SEA-Unauthorized Encampment
195500382,"SENT FOR INSPECTION
Trash,litter,tent,suitcase ",SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
192629727,SENT TO CSB.  ACTIVE CAMP ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
209622179,"There is a homeless encampment on the sidewalk on N 92nd.  There are multiple tents and several large piles of garbage - blankets, shopping carts, assorted garbage.  N 92nd is a main thoroughfare for pedestrians as this is the pedestrian crossing light at Aurora.  The piles of garbage and tents cause pedestrian safely issues.  Many children cross here to go to the schools on the east side of Aurora. ",SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
248407054, There is a new homeless encampment blocking the walkway. They're constantly impeding traffic and causing issues. We have seen multiple fights and drug deals,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
218173852, Drug vagrant encampment has been on this block or down the street at 13th and Howell for 5 weeks. I just picked up needles today. When is the city going to act?,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
223626495, Illegal camping,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
231176833, Right of way obstruction and trash- encampment problems,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
194855273, Illegal tent site for homeless. Behind pillar in trees,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
226272967, Growing encampment,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
234820759,Size of homeless encampment has increased steadily over the last month. There's noise throughout the nights and junk strewn around the park. There's a makeshift toilet in the corner right under our window that has feces piling up. It is becoming a health hazard and a safety issue. Not to mention sleepless nights with people fighting in the tents. They're also starting up illegal fires in the Park which is a fire hazard. ,SPR-Maintenance,6,1,SEA-Unauthorized Encampment
192479861,SENT TO CSB.  ACTIVE CAMP ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
190841595,Elmgrove ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
197968801,Tent lots of trash ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
238483388, North bound I5 under the convention center there is trash and garbage falling onto the interstate. Assume from homeless campers. Very unsafe.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
201625074," A growing homeless came on the corner of 115 and Aurora is excessive and now blocks the road. People have put up road cones to go around the camp. Additionally, the camp has all sorts of trash, debris and garbage over 10 feet high. I have had to call 911 numerous times for noise complaints and verbal assaults towards me in my own home.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
198709149, Camp next to Seattle Indian Health Board continues to grow.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
227169923, Derelict RV with growing piles of garbage.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
222665986,Big Homeless camp getting set up again. Already have had an increase in theft on our street. ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
222388742," Continuing illegal encampment within the restroom structure of Licton Springs Park. Causing partial obstruction, and many garbage bags near entrance to restroom. Limiting the 6 feet of separation required to enter the restroom.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
202225737, Encampment on green space surrounded by 520-E on-ramp.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
201050187,"Update 10/15 per customer: Was 2 tents, now 1 tent. Trash, human waste and clothing left behind from camper. Tent and tarp structures set up on 92nd, just West of Aurora Avenue, in the parking median. This is a designated Greenway route and is used by children going to/from Cascadia Elementary and John Eagle Staff schools. Can you help these campers to relocate?
Thank you,",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
213934516,Encampment Concern - I called the reporter and let him know that I would be Forwarding all his concerns to CSB. -LTC Encampment Concern - I called the reporter and let him know that I would be Forwarding all his concerns to CSB. -LTC,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
229857292, Abandoned camp site below Queen Anne Drive Bridge (West Side) Lots of trash and needles. Kids have access to area,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
246955406, there is illegal camping happening under the stairs of the pedestrian overpass located adjacent to the listed address. i believe the camp is active as i recognize some of my items that i threw out recently. camp needs to be removed and cleaned thoroughly.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
248387178, Homeless encampment with rotting food and moldy everything. Human waste almost every day,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
190525948,I could send photos if needed.  Please call me if you need them. ,SDOT-Pothole,11,1,SEA-Unauthorized Encampment
230110056," The encampments in this area have started piling garbage up on our fence which has led to a horrible rat problem in our parking lot, they have also got Live/hot wires going from 1 encampment to another across the public street which is extremely hazardous. We would like the garbage cleaned up off of our fence and the wires removed befoire soemone gets electrocuted.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
249700592, Illegal camping in woodland park,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
214700173, Homeless encampment is growing. It is too growing homeless encampment close to daycare center and unfortunately causes risk to bringing the children outside.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
209497137,People park in this area so it's possible someone wouldn't see the garbage behind the cars. Please look in front of the cars. People keep moving garbage in front ,SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
216611113,No additional comments ,SDOT-Sign and Signal Maintenance,8,1,SEA-Unauthorized Encampment
241801447, Homeless person sleeping on ventilator or pipe drainage,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
196762496, Abandoned motor home with junk strewn across sidewalk and street gutter. There is also an rv at this location leaking raw sewage into the gutter.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
206640042, Encampment with large quantities of bicycles appears to possibly be still in material.  Significant elevation in trash and theft in the neighborhood..,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
197015970," Two travelers, homeless individuals need to move on. It is disturbing to see a man with his pants half down in a stone/dazed state fixated on something. And the woman is unresponsive at times because of illegal substances. Enough is enough, move these people along. I pay close to $16,000 in property taxes a year and don't need them in my back yard.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
197752490, Illegal encampment interfering with access. ADA issue.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
194562176," illegal tent camping going on behind our building and trash everywhere because of it.  The end of Holgate street east of Airport Way, under the Beacon Ave overpass.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
203286934," Tents, garbage and drugs",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
204011723," Illegal camping, two tents and trash. Have built illegal steps, dumped trash",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
213956963, Homeless person set up tent/fort in ROW,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
226339539, Tent on corner N 88 and Burke N,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
236988944, Unauthorized encampment - 2 tents on corner of fifth and pike,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
224180857, people living in rv next to maple leaf park playground and bathrooms,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
220385725," Garbage bags, trash and needles present along street all the way to dead end. Customer reported encampment under I-5 closer to dead end street but trash is not within close proximity to campers.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
198176748," Large unsanctioned homeless camp lots of trash,  needles, rats and human waste",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
243971478, At first there was one tent and now there are two. No camping allowed. It just leads to crime and fear in the neighbourhood.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
224010430,BETWEEN S FERDINAND ST AND S ANGELINE ST Car camping and people living motorhomes along Corson Ave S.,SPD-Parking Enforcement,4,1,SEA-Unauthorized Encampment
233853987, Blockage of Sidewalk/Materials in Road due to Encampment,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
218561791," There's an encampment in the alley behind my business which is located at 123 N 85th in Greenwood. Also there is a abandoned building next to us which is being occupied at 119 N85th. The encampment is spilling out not the alley making it hazardous and it's growing day by day. There's a mass of bicycles, buckets of copper wire and all of their trash littering the area. There are now rats and smells that were never there before. Its becoming a health hazard. Also somebody could get run over sleeping on the side of the alley.",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
248415764, This encampment has been here for a year and it is growing,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
213040551," MORE TENTS, GARBAGE AND DRUGS",CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
230246662, People living in picnic shelter,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
224837316, Encampment with bad trash,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
213824387, Multiple RV'S and vans are gathered here. Vehicles have been parked here for over one week. Occupants of the vehicles are littering and using the bathroom in the nearby bushes. There is drug activity going on in and around these vehicles. These vehicles are parked next to a play field which many kids and families use. Please clear these vehicles as they are a public health and safety hazard,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
241203710, Upside down. Just needs to be fixed before the addicts steal this to and put it in the Bitterlake drug encampment.,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
195706390, Encampment,CSB-General Inquiry,7,1,SEA-Unauthorized Encampment
224869812,"A homeless encampment recently moved out, leaving behind this giant pile of garbage. It takes up parking spots, and the wind constantly blows small pieces of garbage (needles, broken glass, etc.). A neighbor (pictured) is doing his best to clean it up, which is extremely dangerous. Please please please please please please send a cleanup crew ASAP. There is human fences on the ground where children ride bikes. ",SPU-Illegal Dumping Report,3,1,SEA-Unauthorized Encampment
